"Applied filters:
machine_name starts with 'F' or starts with 'G'
date_time is on or after 11/16/2017 12:00:00 PM
table_name is nozzle
plant is 1020
machine_name is GC9",,,,,
,,,,,
Noz Rejects Sum%,Noz Rejects Sum,Noz Reject Factor,date_time,Ch-Hole,optel_schedule_wo
0,0,0,05/03/18 10:00:02 AM,3-22,7000251907-PROTOT
0,0,0,05/03/18 10:00:02 AM,3-23,7000251907-PROTOT
0,0,0,05/03/18 10:00:02 AM,3-24,7000251907-PROTOT
0,0,0,05/03/18 10:00:02 AM,3-25,7000251907-PROTOT
0,0,0,05/03/18 10:00:02 AM,3-26,7000251907-PROTOT
0,0,0,05/03/18 10:00:02 AM,3-27,7000251907-PROTOT
0,0,0,05/03/18 10:00:02 AM,3-28,7000251907-PROTOT
0,0,0,05/03/18 10:00:02 AM,3-29,7000251907-PROTOT
0.005376344,1,0,05/03/18 10:00:02 AM,3-66,7000251907-PROTOT
0,0,0,05/03/18 10:00:02 AM,3-67,7000251907-PROTOT
0.008,1,0,05/03/18 10:00:02 AM,3-68,7000251907-PROTOT
0.008,1,0,05/03/18 10:00:02 AM,3-69,7000251907-PROTOT
0.005376344,1,0,05/03/18 10:00:02 AM,4-3,7000251907-PROTOT
0.005347594,1,0,05/03/18 10:00:02 AM,4-4,7000251907-PROTOT
0,0,0,05/03/18 10:00:02 AM,4-5,7000251907-PROTOT
0.016042781,3,0,05/03/18 10:00:02 AM,4-50,7000251907-PROTOT
0,0,0,05/03/18 10:00:02 AM,4-52,7000251907-PROTOT
0,0,0,05/03/18 10:00:02 AM,4-53,7000251907-PROTOT
0,0,0,05/03/18 10:00:02 AM,4-54,7000251907-PROTOT
0,0,0,05/03/18 10:00:02 AM,4-55,7000251907-PROTOT
0,0,0,05/03/18 10:00:02 AM,4-56,7000251907-PROTOT
0.005347594,1,0,05/03/18 10:00:02 AM,4-6,7000251907-PROTOT
0,0,0,05/03/18 10:00:02 AM,4-7,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,1-15,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,1-16,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,1-20,7000251907-PROTOT
0.01242236,2,0,05/03/18 10:15:01 AM,1-21,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,1-22,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,1-23,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,1-24,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,1-25,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,1-26,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,1-27,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,1-28,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,1-32,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,1-33,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,1-34,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,1-35,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,2-2,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,2-22,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,2-23,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,2-24,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,2-25,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,2-27,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,2-28,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,2-32,7000251907-PROTOT
0.047058824,4,0,05/03/18 10:15:01 AM,2-48,7000251907-PROTOT
0.012195122,1,0,05/03/18 10:15:01 AM,2-49,7000251907-PROTOT
0.004115226,1,0,05/03/18 10:15:01 AM,2-63,7000251907-PROTOT
0.004132231,1,0,05/03/18 10:15:01 AM,2-64,7000251907-PROTOT
0.004149378,1,0,05/03/18 10:15:01 AM,2-65,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,2-66,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,2-67,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,3-15,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,3-16,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,3-17,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,3-18,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,3-19,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,3-20,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,3-21,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,3-22,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,3-23,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,3-24,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,3-25,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,3-26,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,3-27,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,3-28,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,3-29,7000251907-PROTOT
0.004149378,1,0,05/03/18 10:15:01 AM,3-66,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,3-67,7000251907-PROTOT
0.00617284,1,0,05/03/18 10:15:01 AM,3-68,7000251907-PROTOT
0.00617284,1,0,05/03/18 10:15:01 AM,3-69,7000251907-PROTOT
0.008230453,2,0.01754386,05/03/18 10:15:01 AM,4-3,7000251907-PROTOT
0.004115226,1,0,05/03/18 10:15:01 AM,4-4,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,4-5,7000251907-PROTOT
0.012345679,3,0,05/03/18 10:15:01 AM,4-50,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,4-52,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,4-53,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,4-54,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,4-55,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,4-56,7000251907-PROTOT
0.004132231,1,0,05/03/18 10:15:01 AM,4-6,7000251907-PROTOT
0,0,0,05/03/18 10:15:01 AM,4-7,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,1-15,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,1-16,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,1-20,7000251907-PROTOT
0.010416667,2,0,05/03/18 10:30:02 AM,1-21,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,1-22,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,1-23,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,1-24,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,1-25,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,1-26,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,1-27,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,1-28,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,1-32,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,1-33,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,1-34,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,1-35,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,2-2,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,2-22,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,2-23,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,2-24,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,2-25,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,2-27,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,2-28,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,2-32,7000251907-PROTOT
0.04,4,0,05/03/18 10:30:02 AM,2-48,7000251907-PROTOT
0.010309278,1,0,05/03/18 10:30:02 AM,2-49,7000251907-PROTOT
0.003448276,1,0,05/03/18 10:30:02 AM,2-63,7000251907-PROTOT
0.003460208,1,0,05/03/18 10:30:02 AM,2-64,7000251907-PROTOT
0.003472222,1,0,05/03/18 10:30:02 AM,2-65,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,2-66,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,2-67,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,3-15,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,3-16,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,3-17,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,3-18,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,3-19,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,3-20,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,3-21,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,3-22,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,3-23,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,3-24,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,3-25,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,3-26,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,3-27,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,3-28,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,3-29,7000251907-PROTOT
0.003472222,1,0,05/03/18 10:30:02 AM,3-66,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,3-67,7000251907-PROTOT
0.005181347,1,0,05/03/18 10:30:02 AM,3-68,7000251907-PROTOT
0.005181347,1,0,05/03/18 10:30:02 AM,3-69,7000251907-PROTOT
0.006920415,2,0,05/03/18 10:30:02 AM,4-3,7000251907-PROTOT
0.003460208,1,0,05/03/18 10:30:02 AM,4-4,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,4-5,7000251907-PROTOT
0.010344828,3,0,05/03/18 10:30:02 AM,4-50,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,4-52,7000251907-PROTOT
0.003460208,1,0.02173913,05/03/18 10:30:02 AM,4-53,7000251907-PROTOT
0.003460208,1,0.021276596,05/03/18 10:30:02 AM,4-54,7000251907-PROTOT
0.005181347,1,0.032258065,05/03/18 10:30:02 AM,4-55,7000251907-PROTOT
0.005208333,1,0.066666667,05/03/18 10:30:02 AM,4-56,7000251907-PROTOT
0.003460208,1,0,05/03/18 10:30:02 AM,4-6,7000251907-PROTOT
0,0,0,05/03/18 10:30:02 AM,4-7,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,1-15,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,1-16,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,1-20,7000251907-PROTOT
0.008403361,2,0,05/03/18 10:45:02 AM,1-21,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,1-22,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,1-23,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,1-24,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,1-25,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,1-26,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,1-27,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,1-28,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,1-32,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,1-33,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,1-34,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,1-35,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,2-2,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,2-22,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,2-23,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,2-24,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,2-25,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,2-27,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,2-28,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,2-32,7000251907-PROTOT
0.032520325,4,0,05/03/18 10:45:02 AM,2-48,7000251907-PROTOT
0.008333333,1,0,05/03/18 10:45:02 AM,2-49,7000251907-PROTOT
0.002785515,1,0,05/03/18 10:45:02 AM,2-63,7000251907-PROTOT
0.002793296,1,0,05/03/18 10:45:02 AM,2-64,7000251907-PROTOT
0.00280112,1,0,05/03/18 10:45:02 AM,2-65,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,2-66,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,2-67,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,3-15,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,3-16,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,3-17,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,3-18,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,3-19,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,3-20,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,3-21,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,3-22,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,3-23,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,3-24,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,3-25,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,3-26,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,3-27,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,3-28,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,3-29,7000251907-PROTOT
0.00280112,1,0,05/03/18 10:45:02 AM,3-66,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,3-67,7000251907-PROTOT
0.0041841,1,0,05/03/18 10:45:02 AM,3-68,7000251907-PROTOT
0.0041841,1,0,05/03/18 10:45:02 AM,3-69,7000251907-PROTOT
0.005586592,2,0,05/03/18 10:45:02 AM,4-3,7000251907-PROTOT
0.002793296,1,0,05/03/18 10:45:02 AM,4-4,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,4-5,7000251907-PROTOT
0.008356546,3,0,05/03/18 10:45:02 AM,4-50,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,4-52,7000251907-PROTOT
0.002793296,1,0,05/03/18 10:45:02 AM,4-53,7000251907-PROTOT
0.002793296,1,0,05/03/18 10:45:02 AM,4-54,7000251907-PROTOT
0.0041841,1,0,05/03/18 10:45:02 AM,4-55,7000251907-PROTOT
0.004201681,1,0,05/03/18 10:45:02 AM,4-56,7000251907-PROTOT
0.002793296,1,0,05/03/18 10:45:02 AM,4-6,7000251907-PROTOT
0,0,0,05/03/18 10:45:02 AM,4-7,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,1-15,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,1-16,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,1-20,7000251907-PROTOT
0.007326007,2,0,05/03/18 11:00:01 AM,1-21,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,1-22,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,1-23,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,1-24,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,1-25,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,1-26,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,1-27,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,1-28,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,1-32,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,1-33,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,1-34,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,1-35,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,2-2,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,2-22,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,2-23,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,2-24,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,2-25,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,2-27,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,2-28,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,2-32,7000251907-PROTOT
0.028368794,4,0,05/03/18 11:00:01 AM,2-48,7000251907-PROTOT
0.007246377,1,0,05/03/18 11:00:01 AM,2-49,7000251907-PROTOT
0.002427184,1,0,05/03/18 11:00:01 AM,2-63,7000251907-PROTOT
0.004878049,2,0.019230769,05/03/18 11:00:01 AM,2-64,7000251907-PROTOT
0.002444988,1,0,05/03/18 11:00:01 AM,2-65,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,2-66,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,2-67,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,3-15,7000251907-PROTOT
0.003663004,1,0.027777778,05/03/18 11:00:01 AM,3-16,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,3-17,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,3-18,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,3-19,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,3-20,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,3-21,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,3-22,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,3-23,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,3-24,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,3-25,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,3-26,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,3-27,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,3-28,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,3-29,7000251907-PROTOT
0.002439024,1,0,05/03/18 11:00:01 AM,3-66,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,3-67,7000251907-PROTOT
0.003649635,1,0,05/03/18 11:00:01 AM,3-68,7000251907-PROTOT
0.003649635,1,0,05/03/18 11:00:01 AM,3-69,7000251907-PROTOT
0.00486618,2,0,05/03/18 11:00:01 AM,4-3,7000251907-PROTOT
0.00243309,1,0,05/03/18 11:00:01 AM,4-4,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,4-5,7000251907-PROTOT
0.007281553,3,0,05/03/18 11:00:01 AM,4-50,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,4-52,7000251907-PROTOT
0.00243309,1,0,05/03/18 11:00:01 AM,4-53,7000251907-PROTOT
0.00243309,1,0,05/03/18 11:00:01 AM,4-54,7000251907-PROTOT
0.003636364,1,0,05/03/18 11:00:01 AM,4-55,7000251907-PROTOT
0.003649635,1,0,05/03/18 11:00:01 AM,4-56,7000251907-PROTOT
0.00243309,1,0,05/03/18 11:00:01 AM,4-6,7000251907-PROTOT
0,0,0,05/03/18 11:00:01 AM,4-7,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,1-15,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,1-16,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,1-20,7000251907-PROTOT
0.006557377,2,0,05/03/18 11:15:02 AM,1-21,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,1-22,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,1-23,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,1-24,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,1-25,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,1-26,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,1-27,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,1-28,7000251907-PROTOT
0.006535948,1,0.0625,05/03/18 11:15:02 AM,1-32,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,1-33,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,1-34,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,1-35,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,2-2,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,2-22,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,2-23,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,2-24,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,2-25,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,2-27,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,2-28,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,2-32,7000251907-PROTOT
0.025477707,4,0,05/03/18 11:15:02 AM,2-48,7000251907-PROTOT
0.006493506,1,0,05/03/18 11:15:02 AM,2-49,7000251907-PROTOT
0.006479482,3,0.110918711,05/03/18 11:15:02 AM,2-63,7000251907-PROTOT
0.008695652,4,0.169705627,05/03/18 11:15:02 AM,2-64,7000251907-PROTOT
0.004366812,2,0.040816327,05/03/18 11:15:02 AM,2-65,7000251907-PROTOT
0.004357298,2,0.169705627,05/03/18 11:15:02 AM,2-66,7000251907-PROTOT
0.006535948,2,0.257129739,05/03/18 11:15:02 AM,2-67,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,3-15,7000251907-PROTOT
0.003278689,1,0,05/03/18 11:15:02 AM,3-16,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,3-17,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,3-18,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,3-19,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,3-20,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,3-21,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,3-22,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,3-23,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,3-24,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,3-25,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,3-26,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,3-27,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,3-28,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,3-29,7000251907-PROTOT
0.004366812,2,0.020833333,05/03/18 11:15:02 AM,3-66,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,3-67,7000251907-PROTOT
0.003267974,1,0,05/03/18 11:15:02 AM,3-68,7000251907-PROTOT
0.006535948,2,0.03125,05/03/18 11:15:02 AM,3-69,7000251907-PROTOT
0.004366812,2,0,05/03/18 11:15:02 AM,4-3,7000251907-PROTOT
0.002183406,1,0,05/03/18 11:15:02 AM,4-4,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,4-5,7000251907-PROTOT
0.006521739,3,0,05/03/18 11:15:02 AM,4-50,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,4-52,7000251907-PROTOT
0.002178649,1,0,05/03/18 11:15:02 AM,4-53,7000251907-PROTOT
0.002183406,1,0,05/03/18 11:15:02 AM,4-54,7000251907-PROTOT
0.003267974,1,0,05/03/18 11:15:02 AM,4-55,7000251907-PROTOT
0.003278689,1,0,05/03/18 11:15:02 AM,4-56,7000251907-PROTOT
0.002183406,1,0,05/03/18 11:15:02 AM,4-6,7000251907-PROTOT
0,0,0,05/03/18 11:15:02 AM,4-7,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,1-15,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,1-16,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,1-20,7000251907-PROTOT
0.006024096,2,0,05/03/18 11:30:02 AM,1-21,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,1-22,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,1-23,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,1-24,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,1-25,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,1-26,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,1-27,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,1-28,7000251907-PROTOT
0.006024096,1,0,05/03/18 11:30:02 AM,1-32,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,1-33,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,1-34,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,1-35,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,2-2,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,2-22,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,2-23,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,2-24,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,2-25,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,2-27,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,2-28,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,2-32,7000251907-PROTOT
0.023529412,4,0,05/03/18 11:30:02 AM,2-48,7000251907-PROTOT
0.005988024,1,0,05/03/18 11:30:02 AM,2-49,7000251907-PROTOT
0.005952381,3,0,05/03/18 11:30:02 AM,2-63,7000251907-PROTOT
0.008,4,0,05/03/18 11:30:02 AM,2-64,7000251907-PROTOT
0.006024096,3,0.05,05/03/18 11:30:02 AM,2-65,7000251907-PROTOT
0.006024096,3,0.025641026,05/03/18 11:30:02 AM,2-66,7000251907-PROTOT
0.009036145,3,0.038461538,05/03/18 11:30:02 AM,2-67,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,3-15,7000251907-PROTOT
0.003021148,1,0,05/03/18 11:30:02 AM,3-16,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,3-17,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,3-18,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,3-19,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,3-20,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,3-21,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,3-22,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,3-23,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,3-24,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,3-25,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,3-26,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,3-27,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,3-28,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,3-29,7000251907-PROTOT
0.006012024,3,0.024390244,05/03/18 11:30:02 AM,3-66,7000251907-PROTOT
0,0,0,05/03/18 11:30:02 AM,3-67,7000251907-PROTOT
0.003003003,1,0,05/03/18 11:30:02 AM,3-68,7000251907-PROTOT
