Noz Rejects Sum%,Noz Rejects Sum,Noz Reject Factor,date_time,Ch-Hole,optel_schedule_wo
0.001470588,1,0,05/05/18 11:15:02 AM,3-9,4009253256B
0.004792332,3,0,05/05/18 11:15:02 AM,4-1,4009253256B
0.006441224,4,0,05/05/18 11:15:02 AM,4-10,4009253256B
0.006441224,4,0,05/05/18 11:15:02 AM,4-11,4009253256B
0.001605136,1,0,05/05/18 11:15:02 AM,4-12,4009253256B
0.0032,2,0,05/05/18 11:15:02 AM,4-13,4009253256B
0.001455604,1,0.009803922,05/05/18 11:15:02 AM,4-14,4009253256B
0.002911208,2,0,05/05/18 11:15:02 AM,4-15,4009253256B
0.001457726,1,0,05/05/18 11:15:02 AM,4-16,4009253256B
0.002941176,2,0,05/05/18 11:15:02 AM,4-17,4009253256B
0.004815409,3,0,05/05/18 11:15:02 AM,4-4,4009253256B
0.001612903,1,0,05/05/18 11:15:02 AM,4-5,4009253256B
0.001623377,1,0,05/05/18 11:15:02 AM,4-6,4009253256B
0.001612903,1,0,05/05/18 11:15:02 AM,4-7,4009253256B
0.008077544,5,0,05/05/18 11:15:02 AM,4-9,4009253256B
0.001162791,1,0,05/05/18 11:30:01 AM,1-1,4009253256B
0.001193317,1,0.009345794,05/05/18 11:30:01 AM,1-10,4009253256B
0.002378121,2,0.052867797,05/05/18 11:30:01 AM,1-11,4009253256B
0.002386635,2,0.009345794,05/05/18 11:30:01 AM,1-12,4009253256B
0.002378121,2,0.052867797,05/05/18 11:30:01 AM,1-13,4009253256B
0.00257732,2,0.010204082,05/05/18 11:30:01 AM,1-14,4009253256B
0.007741935,6,0.15906589,05/05/18 11:30:01 AM,1-15,4009253256B
0.003861004,3,0.057723003,05/05/18 11:30:01 AM,1-17,4009253256B
0.007741935,6,0.162379763,05/05/18 11:30:01 AM,1-18,4009253256B
0.003880983,3,0.010309278,05/05/18 11:30:01 AM,1-19,4009253256B
0.001175088,1,0,05/05/18 11:30:01 AM,1-2,4009253256B
0.010322581,8,0.15906589,05/05/18 11:30:01 AM,1-20,4009253256B
0.006451613,5,0.057723003,05/05/18 11:30:01 AM,1-21,4009253256B
0.005167959,4,0.214274327,05/05/18 11:30:01 AM,1-22,4009253256B
0.00516129,4,0.212087854,05/05/18 11:30:01 AM,1-23,4009253256B
0.002580645,2,0.020408163,05/05/18 11:30:01 AM,1-24,4009253256B
0.024516129,19,0.15906589,05/05/18 11:30:01 AM,1-25,4009253256B
0.003554502,3,0,05/05/18 11:30:01 AM,1-3,4009253256B
0.001183432,1,0,05/05/18 11:30:01 AM,1-4,4009253256B
0.002372479,2,0.009433962,05/05/18 11:30:01 AM,1-5,4009253256B
0.002375297,2,0.009345794,05/05/18 11:30:01 AM,1-7,4009253256B
0.003571429,3,0.052867797,05/05/18 11:30:01 AM,1-8,4009253256B
0,0,0,05/05/18 11:30:01 AM,1-9,4009253256B
0.001189061,1,0,05/05/18 11:30:01 AM,2-1,4009253256B
0.00257732,2,0,05/05/18 11:30:01 AM,2-2,4009253256B
0.001915709,1,0.014705882,05/05/18 11:30:01 AM,2-36,4009253256B
0.003853565,2,0.087028527,05/05/18 11:30:01 AM,2-37,4009253256B
0.0094451,8,0.009433962,05/05/18 11:30:01 AM,2-5,4009253256B
0,0,0,05/05/18 11:30:01 AM,3-1,4009253256B
0.001285347,1,0,05/05/18 11:30:01 AM,3-10,4009253256B
0.001287001,1,0,05/05/18 11:30:01 AM,3-11,4009253256B
0.001287001,1,0,05/05/18 11:30:01 AM,3-12,4009253256B
0.001287001,1,0,05/05/18 11:30:01 AM,3-13,4009253256B
0.002574003,2,0,05/05/18 11:30:01 AM,3-14,4009253256B
0.002574003,2,0,05/05/18 11:30:01 AM,3-15,4009253256B
0.00128866,1,0,05/05/18 11:30:01 AM,3-16,4009253256B
0.002570694,2,0,05/05/18 11:30:01 AM,3-2,4009253256B
0.002567394,2,0,05/05/18 11:30:01 AM,3-3,4009253256B
0.002567394,2,0,05/05/18 11:30:01 AM,3-4,4009253256B
0.002567394,2,0,05/05/18 11:30:01 AM,3-5,4009253256B
0.002567394,2,0,05/05/18 11:30:01 AM,3-6,4009253256B
0.002570694,2,0,05/05/18 11:30:01 AM,3-7,4009253256B
0.001287001,1,0,05/05/18 11:30:01 AM,3-8,4009253256B
0.001285347,1,0,05/05/18 11:30:01 AM,3-9,4009253256B
0.004189944,3,0,05/05/18 11:30:01 AM,4-1,4009253256B
0.005633803,4,0,05/05/18 11:30:01 AM,4-10,4009253256B
0.005633803,4,0,05/05/18 11:30:01 AM,4-11,4009253256B
0.001402525,1,0,05/05/18 11:30:01 AM,4-12,4009253256B
0.002797203,2,0,05/05/18 11:30:01 AM,4-13,4009253256B
0.001273885,1,0,05/05/18 11:30:01 AM,4-14,4009253256B
0.002547771,2,0,05/05/18 11:30:01 AM,4-15,4009253256B
0.00127551,1,0,05/05/18 11:30:01 AM,4-16,4009253256B
0.002570694,2,0,05/05/18 11:30:01 AM,4-17,4009253256B
0.004207574,3,0,05/05/18 11:30:01 AM,4-4,4009253256B
0.001408451,1,0,05/05/18 11:30:01 AM,4-5,4009253256B
0.001416431,1,0,05/05/18 11:30:01 AM,4-6,4009253256B
0.001410437,1,0,05/05/18 11:30:01 AM,4-7,4009253256B
0.007062147,5,0,05/05/18 11:30:01 AM,4-9,4009253256B
0.000983284,1,0,05/05/18 11:45:02 AM,1-1,4009253256B
0.001007049,1,0,05/05/18 11:45:02 AM,1-10,4009253256B
0.002008032,2,0,05/05/18 11:45:02 AM,1-11,4009253256B
0.002014099,2,0,05/05/18 11:45:02 AM,1-12,4009253256B
0.002008032,2,0,05/05/18 11:45:02 AM,1-13,4009253256B
0.003264418,3,0.006993007,05/05/18 11:45:02 AM,1-14,4009253256B
0.006535948,6,0,05/05/18 11:45:02 AM,1-15,4009253256B
0.00326087,3,0,05/05/18 11:45:02 AM,1-17,4009253256B
0.006535948,6,0,05/05/18 11:45:02 AM,1-18,4009253256B
0.003275109,3,0,05/05/18 11:45:02 AM,1-19,4009253256B
0.000994036,1,0,05/05/18 11:45:02 AM,1-2,4009253256B
0.008714597,8,0,05/05/18 11:45:02 AM,1-20,4009253256B
0.005452563,5,0,05/05/18 11:45:02 AM,1-21,4009253256B
0.004366812,4,0,05/05/18 11:45:02 AM,1-22,4009253256B
0.00436205,4,0,05/05/18 11:45:02 AM,1-23,4009253256B
0.003271538,3,0.007042254,05/05/18 11:45:02 AM,1-24,4009253256B
0.020719738,19,0,05/05/18 11:45:02 AM,1-25,4009253256B
0.003003003,3,0,05/05/18 11:45:02 AM,1-3,4009253256B
0.001,1,0,05/05/18 11:45:02 AM,1-4,4009253256B
0.002004008,2,0,05/05/18 11:45:02 AM,1-5,4009253256B
0.002006018,2,0,05/05/18 11:45:02 AM,1-7,4009253256B
0.003015075,3,0,05/05/18 11:45:02 AM,1-8,4009253256B
0,0,0,05/05/18 11:45:02 AM,1-9,4009253256B
0.001005025,1,0,05/05/18 11:45:02 AM,2-1,4009253256B
0.002178649,2,0,05/05/18 11:45:02 AM,2-2,4009253256B
0.001623377,1,0,05/05/18 11:45:02 AM,2-36,4009253256B
0.003262643,2,0,05/05/18 11:45:02 AM,2-37,4009253256B
0.007992008,8,0,05/05/18 11:45:02 AM,2-5,4009253256B
0,0,0,05/05/18 11:45:02 AM,3-1,4009253256B
0.001086957,1,0,05/05/18 11:45:02 AM,3-10,4009253256B
0.001088139,1,0,05/05/18 11:45:02 AM,3-11,4009253256B
0.001088139,1,0,05/05/18 11:45:02 AM,3-12,4009253256B
0.001088139,1,0,05/05/18 11:45:02 AM,3-13,4009253256B
0.002176279,2,0,05/05/18 11:45:02 AM,3-14,4009253256B
0.002176279,2,0,05/05/18 11:45:02 AM,3-15,4009253256B
0.001089325,1,0,05/05/18 11:45:02 AM,3-16,4009253256B
0.002173913,2,0,05/05/18 11:45:02 AM,3-2,4009253256B
0.002171553,2,0,05/05/18 11:45:02 AM,3-3,4009253256B
0.002171553,2,0,05/05/18 11:45:02 AM,3-4,4009253256B
0.002171553,2,0,05/05/18 11:45:02 AM,3-5,4009253256B
0.002171553,2,0,05/05/18 11:45:02 AM,3-6,4009253256B
0.002173913,2,0,05/05/18 11:45:02 AM,3-7,4009253256B
0.001088139,1,0,05/05/18 11:45:02 AM,3-8,4009253256B
0.001086957,1,0,05/05/18 11:45:02 AM,3-9,4009253256B
0.003546099,3,0,05/05/18 11:45:02 AM,4-1,4009253256B
0.004756243,4,0,05/05/18 11:45:02 AM,4-10,4009253256B
0.004756243,4,0,05/05/18 11:45:02 AM,4-11,4009253256B
0.00118624,1,0,05/05/18 11:45:02 AM,4-12,4009253256B
0.002366864,2,0,05/05/18 11:45:02 AM,4-13,4009253256B
0.001078749,1,0,05/05/18 11:45:02 AM,4-14,4009253256B
0.002157497,2,0,05/05/18 11:45:02 AM,4-15,4009253256B
0.001079914,1,0,05/05/18 11:45:02 AM,4-16,4009253256B
0.002173913,2,0,05/05/18 11:45:02 AM,4-17,4009253256B
0.003558719,3,0,05/05/18 11:45:02 AM,4-4,4009253256B
0.001190476,1,0,05/05/18 11:45:02 AM,4-5,4009253256B
0.001196172,1,0,05/05/18 11:45:02 AM,4-6,4009253256B
0.001190476,1,0,05/05/18 11:45:02 AM,4-7,4009253256B
0.005959476,5,0,05/05/18 11:45:02 AM,4-9,4009253256B
0.000865052,1,0,05/05/18 12:00:02 PM,1-1,4009253256B
0.000884956,1,0,05/05/18 12:00:02 PM,1-10,4009253256B
0.001765225,2,0,05/05/18 12:00:02 PM,1-11,4009253256B
0.001769912,2,0,05/05/18 12:00:02 PM,1-12,4009253256B
0.001765225,2,0,05/05/18 12:00:02 PM,1-13,4009253256B
0.002868069,3,0,05/05/18 12:00:02 PM,1-14,4009253256B
0.007655502,8,0.044542159,05/05/18 12:00:02 PM,1-15,4009253256B
0.004775549,5,0.044542159,05/05/18 12:00:02 PM,1-17,4009253256B
0.007662835,8,0.044895669,05/05/18 12:00:02 PM,1-18,4009253256B
0.005752637,6,0.122743758,05/05/18 12:00:02 PM,1-19,4009253256B
0.000874891,1,0,05/05/18 12:00:02 PM,1-2,4009253256B
0.009569378,10,0.044542159,05/05/18 12:00:02 PM,1-20,4009253256B
0.005747126,6,0.007874016,05/05/18 12:00:02 PM,1-21,4009253256B
0.004798464,5,0.007936508,05/05/18 12:00:02 PM,1-22,4009253256B
0.005741627,6,0.044194174,05/05/18 12:00:02 PM,1-23,4009253256B
0.003827751,4,0.0078125,05/05/18 12:00:02 PM,1-24,4009253256B
0.019138756,20,0.0078125,05/05/18 12:00:02 PM,1-25,4009253256B
0.002640845,3,0,05/05/18 12:00:02 PM,1-3,4009253256B
0.000879507,1,0,05/05/18 12:00:02 PM,1-4,4009253256B
0.002643172,3,0.00729927,05/05/18 12:00:02 PM,1-5,4009253256B
0.002645503,3,0.00729927,05/05/18 12:00:02 PM,1-7,4009253256B
0.003533569,4,0.00729927,05/05/18 12:00:02 PM,1-8,4009253256B
0.000880282,1,0.00729927,05/05/18 12:00:02 PM,1-9,4009253256B
0.000882613,1,0,05/05/18 12:00:02 PM,2-1,4009253256B
0.002870813,3,0.007874016,05/05/18 12:00:02 PM,2-2,4009253256B
0.002849003,2,0.011627907,05/05/18 12:00:02 PM,2-36,4009253256B
0.004304161,3,0.011904762,05/05/18 12:00:02 PM,2-37,4009253256B
0.007901668,9,0.007246377,05/05/18 12:00:02 PM,2-5,4009253256B
0,0,0,05/05/18 12:00:02 PM,3-1,4009253256B
0.000956023,1,0,05/05/18 12:00:02 PM,3-10,4009253256B
0.000956938,1,0,05/05/18 12:00:02 PM,3-11,4009253256B
0.000956938,1,0,05/05/18 12:00:02 PM,3-12,4009253256B
0.000956938,1,0,05/05/18 12:00:02 PM,3-13,4009253256B
0.001913876,2,0,05/05/18 12:00:02 PM,3-14,4009253256B
0.001913876,2,0,05/05/18 12:00:02 PM,3-15,4009253256B
0.000957854,1,0,05/05/18 12:00:02 PM,3-16,4009253256B
0.00191022,2,0,05/05/18 12:00:02 PM,3-2,4009253256B
0.00286533,3,0.007936508,05/05/18 12:00:02 PM,3-3,4009253256B
0.00191022,2,0,05/05/18 12:00:02 PM,3-4,4009253256B
0.00191022,2,0,05/05/18 12:00:02 PM,3-5,4009253256B
0.00191022,2,0,05/05/18 12:00:02 PM,3-6,4009253256B
0.001912046,2,0,05/05/18 12:00:02 PM,3-7,4009253256B
0.000956938,1,0,05/05/18 12:00:02 PM,3-8,4009253256B
0.000956023,1,0,05/05/18 12:00:02 PM,3-9,4009253256B
0.003118503,3,0,05/05/18 12:00:02 PM,4-1,4009253256B
0.004179728,4,0,05/05/18 12:00:02 PM,4-10,4009253256B
0.004179728,4,0,05/05/18 12:00:02 PM,4-11,4009253256B
0.001042753,1,0,05/05/18 12:00:02 PM,4-12,4009253256B
0.002081165,2,0,05/05/18 12:00:02 PM,4-13,4009253256B
0.000947867,1,0,05/05/18 12:00:02 PM,4-14,4009253256B
0.001899335,2,0,05/05/18 12:00:02 PM,4-15,4009253256B
0.00095057,1,0,05/05/18 12:00:02 PM,4-16,4009253256B
0.002868069,3,0.007936508,05/05/18 12:00:02 PM,4-17,4009253256B
0.003128259,3,0,05/05/18 12:00:02 PM,4-4,4009253256B
0.00209205,2,0.00862069,05/05/18 12:00:02 PM,4-5,4009253256B
0.00105042,1,0,05/05/18 12:00:02 PM,4-6,4009253256B
0.001046025,1,0,05/05/18 12:00:02 PM,4-7,4009253256B
0.005235602,5,0,05/05/18 12:00:02 PM,4-9,4009253256B
0.000763942,1,0,05/05/18 12:15:01 PM,1-1,4009253256B
0.000784314,1,0,05/05/18 12:15:01 PM,1-10,4009253256B
0.001564945,2,0,05/05/18 12:15:01 PM,1-11,4009253256B
0.001568627,2,0,05/05/18 12:15:01 PM,1-12,4009253256B
0.002347418,3,0.006896552,05/05/18 12:15:01 PM,1-13,4009253256B
0.003392706,4,0.007518797,05/05/18 12:15:01 PM,1-14,4009253256B
0.007640068,9,0.007518797,05/05/18 12:15:01 PM,1-15,4009253256B
0.005084746,6,0.007518797,05/05/18 12:15:01 PM,1-17,4009253256B
0.009345794,11,0.117206446,05/05/18 12:15:01 PM,1-18,4009253256B
0.006802721,8,0.042532739,05/05/18 12:15:01 PM,1-19,4009253256B
0.000774593,1,0,05/05/18 12:15:01 PM,1-2,4009253256B
0.010186757,12,0.042532739,05/05/18 12:15:01 PM,1-20,4009253256B
0.005097706,6,0,05/05/18 12:15:01 PM,1-21,4009253256B
0.004255319,5,0,05/05/18 12:15:01 PM,1-22,4009253256B
0.005093379,6,0,05/05/18 12:15:01 PM,1-23,4009253256B
0.004244482,5,0.007518797,05/05/18 12:15:01 PM,1-24,4009253256B
0.016992353,20,0,05/05/18 12:15:01 PM,1-25,4009253256B
0.004680187,6,0.106770255,05/05/18 12:15:01 PM,1-3,4009253256B
0.000780031,1,0,05/05/18 12:15:01 PM,1-4,4009253256B
0.003125,4,0.006896552,05/05/18 12:15:01 PM,1-5,4009253256B
0.002345582,3,0,05/05/18 12:15:01 PM,1-7,4009253256B
0.003132341,4,0,05/05/18 12:15:01 PM,1-8,4009253256B
0.00078064,1,0,05/05/18 12:15:01 PM,1-9,4009253256B
0.000782473,1,0,05/05/18 12:15:01 PM,2-1,4009253256B
0.002546689,3,0,05/05/18 12:15:01 PM,2-2,4009253256B
0.002531646,2,0,05/05/18 12:15:01 PM,2-36,4009253256B
0.003821656,3,0,05/05/18 12:15:01 PM,2-37,4009253256B
0.007009346,9,0,05/05/18 12:15:01 PM,2-5,4009253256B
0,0,0,05/05/18 12:15:01 PM,3-1,4009253256B
0.000848176,1,0,05/05/18 12:15:01 PM,3-10,4009253256B
0.000848896,1,0,05/05/18 12:15:01 PM,3-11,4009253256B
0.000848896,1,0,05/05/18 12:15:01 PM,3-12,4009253256B
0.000848896,1,0,05/05/18 12:15:01 PM,3-13,4009253256B
0.001697793,2,0,05/05/18 12:15:01 PM,3-14,4009253256B
0.001697793,2,0,05/05/18 12:15:01 PM,3-15,4009253256B
0.000849618,1,0,05/05/18 12:15:01 PM,3-16,4009253256B
0.001696353,2,0,05/05/18 12:15:01 PM,3-2,4009253256B
0.002542373,3,0,05/05/18 12:15:01 PM,3-3,4009253256B
0.001694915,2,0,05/05/18 12:15:01 PM,3-4,4009253256B
0.001694915,2,0,05/05/18 12:15:01 PM,3-5,4009253256B
0.001694915,2,0,05/05/18 12:15:01 PM,3-6,4009253256B
0.001696353,2,0,05/05/18 12:15:01 PM,3-7,4009253256B
0.001697793,2,0.007518797,05/05/18 12:15:01 PM,3-8,4009253256B
0.000848176,1,0,05/05/18 12:15:01 PM,3-9,4009253256B
0.002770083,3,0,05/05/18 12:15:01 PM,4-1,4009253256B
0.003710575,4,0,05/05/18 12:15:01 PM,4-10,4009253256B
0.003710575,4,0,05/05/18 12:15:01 PM,4-11,4009253256B
0.000925926,1,0,05/05/18 12:15:01 PM,4-12,4009253256B
0.001848429,2,0,05/05/18 12:15:01 PM,4-13,4009253256B
0.000841751,1,0,05/05/18 12:15:01 PM,4-14,4009253256B
0.001686341,2,0,05/05/18 12:15:01 PM,4-15,4009253256B
0.000843882,1,0,05/05/18 12:15:01 PM,4-16,4009253256B
0.002544529,3,0,05/05/18 12:15:01 PM,4-17,4009253256B
0.002777778,3,0,05/05/18 12:15:01 PM,4-4,4009253256B
0.00185701,2,0,05/05/18 12:15:01 PM,4-5,4009253256B
0.000931966,1,0,05/05/18 12:15:01 PM,4-6,4009253256B
0.000928505,1,0,05/05/18 12:15:01 PM,4-7,4009253256B
0.00464684,5,0,05/05/18 12:15:01 PM,4-9,4009253256B
0.00070028,1,0,05/05/18 12:30:01 PM,1-1,4009253256B
0.000718391,1,0,05/05/18 12:30:01 PM,1-10,4009253256B
0.001433692,2,0,05/05/18 12:30:01 PM,1-11,4009253256B
0.001436782,2,0,05/05/18 12:30:01 PM,1-12,4009253256B
0.002150538,3,0,05/05/18 12:30:01 PM,1-13,4009253256B
0.003108003,4,0,05/05/18 12:30:01 PM,1-14,4009253256B
0.006998445,9,0,05/05/18 12:30:01 PM,1-15,4009253256B
0.004658385,6,0,05/05/18 12:30:01 PM,1-17,4009253256B
0.008560311,11,0,05/05/18 12:30:01 PM,1-18,4009253256B
0.007009346,9,0.009259259,05/05/18 12:30:01 PM,1-19,4009253256B
0.000709723,1,0,05/05/18 12:30:01 PM,1-2,4009253256B
0.00933126,12,0,05/05/18 12:30:01 PM,1-20,4009253256B
0.004669261,6,0,05/05/18 12:30:01 PM,1-21,4009253256B
0.003897116,5,0,05/05/18 12:30:01 PM,1-22,4009253256B
0.00466563,6,0,05/05/18 12:30:01 PM,1-23,4009253256B
0.003888025,5,0,05/05/18 12:30:01 PM,1-24,4009253256B
0.015564202,20,0,05/05/18 12:30:01 PM,1-25,4009253256B
0.004285714,6,0,05/05/18 12:30:01 PM,1-3,4009253256B
0.000714286,1,0,05/05/18 12:30:01 PM,1-4,4009253256B
0.00286123,4,0,05/05/18 12:30:01 PM,1-5,4009253256B
0.002148997,3,0,05/05/18 12:30:01 PM,1-7,4009253256B
0.00286944,4,0,05/05/18 12:30:01 PM,1-8,4009253256B
0.000715308,1,0,05/05/18 12:30:01 PM,1-9,4009253256B
0.000716846,1,0,05/05/18 12:30:01 PM,2-1,4009253256B
0.002332815,3,0,05/05/18 12:30:01 PM,2-2,4009253256B
0.002320186,2,0,05/05/18 12:30:01 PM,2-36,4009253256B
0.003500583,3,0,05/05/18 12:30:01 PM,2-37,4009253256B
0.006423983,9,0,05/05/18 12:30:01 PM,2-5,4009253256B
0,0,0,05/05/18 12:30:01 PM,3-1,4009253256B
0.000777001,1,0,05/05/18 12:30:01 PM,3-10,4009253256B
0.000777605,1,0,05/05/18 12:30:01 PM,3-11,4009253256B
0.000777605,1,0,05/05/18 12:30:01 PM,3-12,4009253256B
0.000777605,1,0,05/05/18 12:30:01 PM,3-13,4009253256B
0.00155521,2,0,05/05/18 12:30:01 PM,3-14,4009253256B
0.00155521,2,0,05/05/18 12:30:01 PM,3-15,4009253256B
0.00077821,1,0,05/05/18 12:30:01 PM,3-16,4009253256B
0.001554002,2,0,05/05/18 12:30:01 PM,3-2,4009253256B
0.002329193,3,0,05/05/18 12:30:01 PM,3-3,4009253256B
0.001552795,2,0,05/05/18 12:30:01 PM,3-4,4009253256B
0.001552795,2,0,05/05/18 12:30:01 PM,3-5,4009253256B
0.001552795,2,0,05/05/18 12:30:01 PM,3-6,4009253256B
0.001554002,2,0,05/05/18 12:30:01 PM,3-7,4009253256B
0.00155521,2,0,05/05/18 12:30:01 PM,3-8,4009253256B
0.000777001,1,0,05/05/18 12:30:01 PM,3-9,4009253256B
0.002538071,3,0,05/05/18 12:30:01 PM,4-1,4009253256B
0.003398471,4,0,05/05/18 12:30:01 PM,4-10,4009253256B
0.004248088,5,0.01010101,05/05/18 12:30:01 PM,4-11,4009253256B
0.000848176,1,0,05/05/18 12:30:01 PM,4-12,4009253256B
0.00169348,2,0,05/05/18 12:30:01 PM,4-13,4009253256B
0.00076864,1,0,05/05/18 12:30:01 PM,4-14,4009253256B
0.001544402,2,0,05/05/18 12:30:01 PM,4-15,4009253256B
0.000772798,1,0,05/05/18 12:30:01 PM,4-16,4009253256B
0.002329193,3,0,05/05/18 12:30:01 PM,4-17,4009253256B
0.002544529,3,0,05/05/18 12:30:01 PM,4-4,4009253256B
0.00170068,2,0,05/05/18 12:30:01 PM,4-5,4009253256B
0.001706485,2,0.01010101,05/05/18 12:30:01 PM,4-6,4009253256B
0.00170068,2,0.01010101,05/05/18 12:30:01 PM,4-7,4009253256B
0.008510638,10,0.564663631,05/05/18 12:30:01 PM,4-9,4009253256B
0.000647668,1,0,05/05/18 12:45:01 PM,1-1,4009253256B
0.000664452,1,0,05/05/18 12:45:01 PM,1-10,4009253256B
0.00132626,2,0,05/05/18 12:45:01 PM,1-11,4009253256B
0.001328904,2,0,05/05/18 12:45:01 PM,1-12,4009253256B
0.00198939,3,0,05/05/18 12:45:01 PM,1-13,4009253256B
0.002873563,4,0,05/05/18 12:45:01 PM,1-14,4009253256B
0.007189073,10,0.00952381,05/05/18 12:45:01 PM,1-15,4009253256B
0.004307251,6,0,05/05/18 12:45:01 PM,1-17,4009253256B
0.008633094,12,0.00952381,05/05/18 12:45:01 PM,1-18,4009253256B
0.006479482,9,0,05/05/18 12:45:01 PM,1-19,4009253256B
0.00065703,1,0,05/05/18 12:45:01 PM,1-2,4009253256B
0.008626887,12,0,05/05/18 12:45:01 PM,1-20,4009253256B
0.004316547,6,0,05/05/18 12:45:01 PM,1-21,4009253256B
0.003602305,5,0,05/05/18 12:45:01 PM,1-22,4009253256B
0.004313444,6,0,05/05/18 12:45:01 PM,1-23,4009253256B
0.004313444,6,0.00952381,05/05/18 12:45:01 PM,1-24,4009253256B
0.014388489,20,0,05/05/18 12:45:01 PM,1-25,4009253256B
0.003965631,6,0,05/05/18 12:45:01 PM,1-3,4009253256B
0.000660939,1,0,05/05/18 12:45:01 PM,1-4,4009253256B
0.002647253,4,0,05/05/18 12:45:01 PM,1-5,4009253256B
0.001988072,3,0,05/05/18 12:45:01 PM,1-7,4009253256B
0.00265428,4,0,05/05/18 12:45:01 PM,1-8,4009253256B
0.000661813,1,0,05/05/18 12:45:01 PM,1-9,4009253256B
0.00066313,1,0,05/05/18 12:45:01 PM,2-1,4009253256B
0.002156722,3,0,05/05/18 12:45:01 PM,2-2,4009253256B
0.002139037,2,0,05/05/18 12:45:01 PM,2-36,4009253256B
0.004305705,4,0.013888889,05/05/18 12:45:01 PM,2-37,4009253256B
0.00660502,10,0.008849558,05/05/18 12:45:01 PM,2-5,4009253256B
0,0,0,05/05/18 12:45:01 PM,3-1,4009253256B
0.000717875,1,0,05/05/18 12:45:01 PM,3-10,4009253256B
0.000718391,1,0,05/05/18 12:45:01 PM,3-11,4009253256B
0.000718391,1,0,05/05/18 12:45:01 PM,3-12,4009253256B
0.000718391,1,0,05/05/18 12:45:01 PM,3-13,4009253256B
0.001436782,2,0,05/05/18 12:45:01 PM,3-14,4009253256B
0.001436782,2,0,05/05/18 12:45:01 PM,3-15,4009253256B
0.000718907,1,0,05/05/18 12:45:01 PM,3-16,4009253256B
0.00143575,2,0,05/05/18 12:45:01 PM,3-2,4009253256B
0.00215208,3,0,05/05/18 12:45:01 PM,3-3,4009253256B
0.00143472,2,0,05/05/18 12:45:01 PM,3-4,4009253256B
0.00143472,2,0,05/05/18 12:45:01 PM,3-5,4009253256B
0.00143472,2,0,05/05/18 12:45:01 PM,3-6,4009253256B
0.00143575,2,0,05/05/18 12:45:01 PM,3-7,4009253256B
0.001436782,2,0,05/05/18 12:45:01 PM,3-8,4009253256B
0.000717875,1,0,05/05/18 12:45:01 PM,3-9,4009253256B
0.00234375,3,0,05/05/18 12:45:01 PM,4-1,4009253256B
0.003137255,4,0,05/05/18 12:45:01 PM,4-10,4009253256B
0.003921569,5,0,05/05/18 12:45:01 PM,4-11,4009253256B
0.000783085,1,0,05/05/18 12:45:01 PM,4-12,4009253256B
0.001563722,2,0,05/05/18 12:45:01 PM,4-13,4009253256B
0.000710732,1,0,05/05/18 12:45:01 PM,4-14,4009253256B
0.001427552,2,0,05/05/18 12:45:01 PM,4-15,4009253256B
0.000714286,1,0,05/05/18 12:45:01 PM,4-16,4009253256B
0.00215208,3,0,05/05/18 12:45:01 PM,4-17,4009253256B
0.002349256,3,0,05/05/18 12:45:01 PM,4-4,4009253256B
0.001569859,2,0,05/05/18 12:45:01 PM,4-5,4009253256B
0.001574803,2,0,05/05/18 12:45:01 PM,4-6,4009253256B
0.001569859,2,0,05/05/18 12:45:01 PM,4-7,4009253256B
0.00785546,10,0,05/05/18 12:45:01 PM,4-9,4009253256B
0.000614628,1,0,05/05/18 01:00:02 PM,1-1,4009253256B
0.00063012,1,0,05/05/18 01:00:02 PM,1-10,4009253256B
0.001257862,2,0,05/05/18 01:00:02 PM,1-11,4009253256B
0.001260239,2,0,05/05/18 01:00:02 PM,1-12,4009253256B
0.001886792,3,0,05/05/18 01:00:02 PM,1-13,4009253256B
0.002726653,4,0,05/05/18 01:00:02 PM,1-14,4009253256B
0.006821282,10,0,05/05/18 01:00:02 PM,1-15,4009253256B
0.004087193,6,0,05/05/18 01:00:02 PM,1-17,4009253256B
0.008191126,12,0,05/05/18 01:00:02 PM,1-18,4009253256B
0.006147541,9,0,05/05/18 01:00:02 PM,1-19,4009253256B
0.000623441,1,0,05/05/18 01:00:02 PM,1-2,4009253256B
0.008185539,12,0,05/05/18 01:00:02 PM,1-20,4009253256B
0.004095563,6,0,05/05/18 01:00:02 PM,1-21,4009253256B
0.003417635,5,0,05/05/18 01:00:02 PM,1-22,4009253256B
0.004092769,6,0,05/05/18 01:00:02 PM,1-23,4009253256B
0.004774898,7,0.013333333,05/05/18 01:00:02 PM,1-24,4009253256B
0.013651877,20,0,05/05/18 01:00:02 PM,1-25,4009253256B
0.003761755,6,0,05/05/18 01:00:02 PM,1-3,4009253256B
0.000626959,1,0,05/05/18 01:00:02 PM,1-4,4009253256B
0.002510986,4,0,05/05/18 01:00:02 PM,1-5,4009253256B
0.001885607,3,0,05/05/18 01:00:02 PM,1-7,4009253256B
0.002517306,4,0,05/05/18 01:00:02 PM,1-8,4009253256B
0.000627746,1,0,05/05/18 01:00:02 PM,1-9,4009253256B
0.000628931,1,0,05/05/18 01:00:02 PM,2-1,4009253256B
0.002046385,3,0,05/05/18 01:00:02 PM,2-2,4009253256B
0.002034588,2,0,05/05/18 01:00:02 PM,2-36,4009253256B
0.004094166,4,0,05/05/18 01:00:02 PM,2-37,4009253256B
0.006261741,10,0,05/05/18 01:00:02 PM,2-5,4009253256B
